ID,Year_Birth,Education,Marital_Status,Income,Kidsin_home,Teenin_home,Date_became_customer,numberofdayssincelastpurchase,AmountspentDrinks,AmountspentFruits,AmountspentMeat,AmountspentFish,AmountspentSweet,AmountspentGold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,total_spent,age,total_children,total_camp_accepted,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Churn_Risk,fav_category,Deal_User_Type,Age_group,Has_child,total_purchases,Country
5393,1977,Master,Alone,23763,1,0,07/08/2012,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,42,38,1,0,2,1,1,4,Low Risk,Drinks,Light,Adult,Has child,4,Spain
10413,1984,Master,Couple,72570,0,0,25/04/2014,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,1089,31,0,0,2,5,4,11,Low Risk,Drinks,Light,Adult,No child,22,Spain
5015,1976,Master,Couple,34529,1,0,14/09/2012,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,162,39,1,0,1,2,2,5,Low Risk,Drinks,Medium,Adult,Has child,7,India
10868,1951,Master,Alone,70792,0,0,06/02/2013,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,1272,64,0,0,1,4,5,10,High Risk,Meat,Medium,Adult,No child,17,Spain
10676,1982,Master,Couple,63211,0,0,02/11/2012,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,1173,33,0,0,5,4,4,13,Low Risk,Meat,Medium,Adult,No child,18,Spain
2495,1974,Master,Couple,83891,0,1,20/06/2014,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,816,41,1,0,4,5,4,13,Low Risk,Meat,Light,Adult,Has child,21,Spain
7842,1968,Master,Alone,36065,1,1,31/03/2013,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,74,47,2,0,3,2,2,7,Low Risk,Meat,Medium,Adult,Has child,6,Spain
9955,1954,Master,Couple,39898,0,1,12/02/2013,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,134,61,1,0,4,2,2,8,Low Risk,Drinks,Medium,Adult,Has child,7,India
6663,1940,PHD,Alone,51141,0,0,08/07/2013,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,157,75,0,0,1,2,2,5,Low Risk,Drinks,Light,Senior,No child,8,South Africa
2162,1976,Master,Couple,56939,0,1,18/09/2013,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,561,39,1,0,5,4,3,12,Low Risk,Drinks,Medium,Adult,Has child,16,Spain
3434,1951,Master,Alone,80872,0,0,12/05/2014,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,1336,64,0,0,2,4,5,11,Low Risk,Meat,Light,Adult,No child,18,Spain
7919,1976,PHD,Couple,72335,0,0,13/08/2012,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,2092,39,0,0,5,5,5,15,Low Risk,Drinks,Light,Adult,No child,22,Spain
5626,1964,PHD,Alone,61798,0,0,23/11/2013,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,463,51,0,0,5,3,3,11,Low Risk,Drinks,Light,Adult,No child,15,India
6428,1950,PHD,Alone,76842,0,0,03/05/2014,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,1130,65,0,0,4,4,4,12,Low Risk,Drinks,Light,Senior,No child,16,Spain
8514,1976,Master,Couple,29478,1,0,17/01/2014,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,20,39,1,0,2,1,1,4,Low Risk,Drinks,Light,Adult,Has child,4,Germany
10448,1956,Master,Alone,46998,0,1,22/10/2012,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,377,59,1,1,3,3,3,9,Low Risk,Drinks,Heavy,Adult,Has child,13,Spain
2109,1990,Master,Alone,96843,0,0,23/04/2013,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,1544,25,0,1,2,5,5,12,Low Risk,Meat,Light,Adult,No child,27,South Africa
7530,1950,PHD,Alone,56551,1,1,07/05/2014,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,138,65,2,0,3,2,2,7,Low Risk,Drinks,Medium,Senior,Has child,7,Spain
8925,1965,Master,Couple,70053,0,1,03/07/2013,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,1012,50,1,0,4,5,4,13,Low Risk,Drinks,Medium,Adult,Has child,23,South Africa
3009,1962,PHD,Alone,71670,0,0,09/07/2013,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,1766,53,0,3,5,3,5,13,Low Risk,Drinks,Light,Adult,No child,14,Spain
6355,1978,Master,Couple,44359,1,1,17/06/2014,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,45,37,2,0,5,2,1,8,Low Risk,Drinks,Medium,Adult,Has child,6,Spain
3517,1952,Master,Alone,40887,1,1,06/05/2013,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,161,63,2,0,4,2,2,8,Low Risk,Drinks,Medium,Adult,Has child,7,South Africa
1158,1966,Master,Alone,48877,0,1,05/01/2014,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,144,49,1,0,4,2,2,8,Low Risk,Drinks,Light,Adult,Has child,7,Spain
6203,1947,Master,Couple,74485,0,0,24/08/2013,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,1734,68,0,0,3,5,5,13,Low Risk,Meat,Light,Senior,No child,25,Spain
7165,1972,Master,Couple,64474,0,1,22/10/2013,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,823,43,1,0,2,4,4,10,Low Risk,Drinks,Medium,Adult,Has child,20,Canada
3595,1963,Master,Couple,77226,0,1,28/02/2014,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,1138,52,1,0,4,5,4,13,Low Risk,Drinks,Medium,Adult,Has child,26,Spain
8537,1949,Master,Alone,72643,0,0,27/02/2013,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,1429,66,0,1,2,4,5,11,Low Risk,Meat,Light,Senior,No child,20,Australia
4331,1978,Master,Couple,85738,0,0,23/01/2014,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,1371,37,0,2,3,4,5,12,Low Risk,Drinks,Light,Adult,No child,20,South Africa
6281,1966,Master,Alone,55686,0,1,14/02/2013,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,982,49,1,1,4,3,4,11,Low Risk,Drinks,Medium,Adult,Has child,14,India
4338,1983,Master,Alone,39062,1,0,25/03/2014,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,44,32,1,1,4,1,1,6,Low Risk,Drinks,Light,Adult,Has child,4,Spain
2452,1971,Master,Couple,34600,1,1,01/01/2013,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,318,44,2,0,5,3,3,11,Low Risk,Drinks,Heavy,Adult,Has child,12,Spain
9507,1975,Master,Couple,40794,0,1,07/04/2013,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,434,40,1,0,5,3,3,11,Low Risk,Drinks,Medium,Adult,Has child,14,Spain
8360,1971,Undergraduate,Couple,54690,1,1,07/11/2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,198,44,2,0,2,2,3,7,Low Risk,Drinks,Medium,Adult,Has child,9,Spain
10311,1969,Master,Couple,4428,0,1,05/10/2013,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,359,46,1,0,5,5,3,13,Low Risk,Gold,Light,Adult,Has child,25,Canada
5117,1963,Undergraduate,Couple,32632,0,0,02/08/2012,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,576,52,0,0,4,4,3,11,Low Risk,Fish,Medium,Adult,No child,16,Spain
4867,1968,PHD,Alone,38236,1,1,20/09/2013,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,88,47,2,0,5,2,2,9,Low Risk,Drinks,Heavy,Adult,Has child,7,Australia
9289,1979,Master,Couple,36781,1,0,10/04/2014,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,63,36,1,0,5,1,2,8,Low Risk,Drinks,Light,Adult,Has child,5,Canada
10913,1984,Master,Alone,31385,1,0,05/12/2012,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,27,31,1,1,3,1,1,5,Low Risk,Meat,Light,Adult,Has child,3,Germany
3032,1984,Master,Couple,24570,1,0,27/02/2013,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,193,31,1,0,1,2,2,5,Low Risk,Meat,Medium,Adult,Has child,8,South Africa
8524,1974,PHD,Alone,25509,1,0,18/09/2012,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,101,41,1,0,5,2,2,9,Low Risk,Drinks,Medium,Adult,Has child,6,Canada
3334,1951,Master,Couple,94642,0,0,12/02/2014,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,2211,64,0,2,4,5,5,14,Low Risk,Drinks,Light,Adult,No child,21,Spain
4470,1962,Master,Couple,58646,0,1,10/06/2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,140,53,1,0,5,2,2,9,Low Risk,Drinks,Light,Adult,Has child,7,USA
1406,1975,Master,Alone,53201,1,1,12/02/2013,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,415,40,2,0,3,3,3,9,Low Risk,Drinks,Heavy,Adult,Has child,14,Spain
8619,1957,Master,Couple,21994,0,1,24/12/2012,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,22,58,1,0,5,1,1,7,Low Risk,Drinks,Light,Adult,Has child,3,USA
10821,1978,Master,Couple,57113,1,1,06/02/2013,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,263,37,2,0,3,3,3,9,Low Risk,Drinks,Heavy,Adult,Has child,10,Germany
4552,1991,Master,Couple,51373,0,0,22/06/2013,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,393,24,0,0,4,3,3,10,Low Risk,Gold,Light,Youth,No child,11,Spain
898,1986,Master,Couple,23477,1,0,21/10/2013,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,147,29,1,0,4,2,2,8,Low Risk,Meat,Medium,Adult,Has child,7,South Africa
9797,1956,Master,Couple,58116,0,1,13/04/2014,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,443,59,1,0,4,3,3,10,Low Risk,Drinks,Medium,Adult,Has child,14,Spain
10949,1963,PHD,Alone,72968,0,0,16/12/2013,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,1958,52,0,1,5,4,5,14,Low Risk,Drinks,Light,Adult,No child,18,South Africa
8212,1971,Master,Couple,39791,0,1,28/03/2013,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,174,44,1,0,1,2,2,5,Low Risk,Drinks,Medium,Adult,Has child,8,India
6248,1947,Master,Alone,91712,0,0,17/10/2013,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,2217,68,0,1,3,5,5,13,Low Risk,Drinks,Light,Senior,No child,27,USA
10164,1958,Master,Alone,94472,0,1,03/04/2014,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,1691,57,1,2,2,3,5,10,High Risk,Drinks,Light,Adult,Has child,15,Canada
4547,1960,Master,Couple,13672,1,1,17/04/2013,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,25,55,2,0,1,1,1,3,Low Risk,Meat,Medium,Adult,Has child,4,Spain
6815,1980,Undergraduate,Couple,96547,0,0,23/05/2014,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,809,35,0,3,5,5,4,14,Low Risk,Drinks,Light,Adult,No child,21,USA
4122,1975,Master,Couple,79205,0,0,29/08/2012,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,895,40,0,1,2,3,4,9,Low Risk,Drinks,Light,Adult,No child,15,Spain
10841,1975,PHD,Couple,56559,0,1,25/12/2012,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,484,40,1,0,3,3,3,9,Low Risk,Drinks,Medium,Adult,Has child,15,Spain
5370,1973,PHD,Couple,32644,1,0,16/01/2013,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,413,42,1,1,4,3,3,10,Low Risk,Drinks,Heavy,Adult,Has child,14,Canada
176,1980,Undergraduate,Alone,67506,0,1,02/01/2014,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,331,35,1,0,2,3,3,8,Low Risk,Drinks,Light,Adult,Has child,11,Germany
4860,1970,Master,Alone,24206,1,0,08/03/2013,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,25,45,1,0,2,1,1,4,Low Risk,Meat,Light,Adult,Has child,4,South Africa
10757,1967,PHD,Alone,28420,1,0,24/12/2013,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,13,48,1,0,4,1,1,6,Low Risk,Meat,Light,Adult,Has child,3,Australia
4023,1970,Master,Couple,22979,1,0,06/09/2012,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,115,45,1,0,4,2,2,8,Low Risk,Gold,Medium,Adult,Has child,7,Canada
6679,1966,Master,Alone,33279,0,0,12/06/2014,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,16,49,0,0,4,1,1,6,Low Risk,Drinks,Light,Adult,No child,3,Canada
9923,1972,Master,Alone,46423,1,1,18/09/2013,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,92,43,2,0,5,2,2,9,Low Risk,Drinks,Medium,Adult,Has child,6,Spain
7181,1977,Master,Couple,30368,0,1,07/11/2013,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,52,38,1,0,1,1,1,3,Low Risk,Drinks,Medium,Adult,Has child,5,Spain
3599,1970,Master,Couple,63684,0,1,26/11/2012,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,1464,45,1,0,2,4,5,11,High Risk,Drinks,Medium,Adult,Has child,20,South Africa
405,1964,Master,Alone,41638,0,1,13/02/2013,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,441,51,1,1,2,3,3,8,Low Risk,Drinks,Heavy,Adult,Has child,13,South Africa
6870,1959,PHD,Alone,68805,0,1,17/09/2013,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,283,56,1,0,2,3,3,8,Low Risk,Drinks,Light,Adult,Has child,11,Germany
832,1966,PHD,Couple,65814,0,1,02/03/2014,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,747,49,1,0,1,4,4,9,Low Risk,Drinks,Medium,Adult,Has child,20,Spain
2002,1958,Master,Alone,71964,0,0,20/05/2013,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,1870,57,0,0,1,4,5,10,High Risk,Meat,Light,Adult,No child,16,Spain
3657,1986,Master,Alone,39146,1,0,14/02/2013,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,165,29,1,0,5,2,2,9,Low Risk,Drinks,Medium,Adult,Has child,8,Spain
500,1977,Master,Couple,96876,0,0,06/08/2013,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,1941,38,0,3,2,5,5,12,High Risk,Drinks,Light,Adult,No child,23,Canada
1951,1981,Undergraduate,Couple,34445,0,0,27/01/2013,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,839,34,0,0,1,5,4,10,Low Risk,Drinks,Heavy,Adult,No child,21,Spain
3262,1958,Master,Alone,68281,0,0,07/08/2012,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,1655,57,0,0,4,5,5,14,Low Risk,Drinks,Light,Adult,No child,24,Spain
4102,1975,Undergraduate,Couple,37284,1,1,29/03/2013,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,23,40,2,0,3,1,1,5,Low Risk,Drinks,Light,Adult,Has child,3,Canada
7042,1983,Master,Couple,36790,0,0,01/03/2013,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,66,32,0,0,5,1,2,8,Low Risk,Sweet,Light,Adult,No child,5,USA
10598,1967,Master,Couple,27943,1,1,15/04/2013,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,37,48,2,0,1,1,1,3,Low Risk,Meat,Medium,Adult,Has child,5,Spain
255,1951,Master,Alone,22263,1,1,30/03/2014,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,21,64,2,0,4,1,1,6,Low Risk,Drinks,Medium,Adult,Has child,4,Spain
2375,1972,Master,Couple,30261,1,2,25/09/2012,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,22,43,3,0,2,1,1,4,Low Risk,Drinks,Light,Adult,Has child,3,USA
9829,1978,Master,Couple,28587,1,0,12/02/2014,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,78,37,1,0,3,2,2,7,Low Risk,Drinks,Medium,Adult,Has child,6,Australia
6214,1982,Master,Couple,43815,1,0,05/04/2013,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,79,33,1,0,3,1,2,6,Low Risk,Meat,Light,Adult,Has child,5,Spain
4954,1956,Master,Couple,48195,1,1,21/01/2014,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,265,59,2,0,3,3,3,9,Low Risk,Drinks,Heavy,Adult,Has child,11,India
7861,1952,Master,Couple,77027,0,1,05/02/2014,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,1175,63,1,0,4,4,5,13,Low Risk,Drinks,Medium,Adult,Has child,17,Spain
4837,1965,PHD,Couple,71322,0,1,16/02/2013,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,1305,50,1,0,3,5,5,13,Low Risk,Drinks,Medium,Adult,Has child,26,Canada
9423,1979,Master,Couple,32765,1,0,23/02/2014,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,46,36,1,0,3,2,1,6,Low Risk,Meat,Medium,Adult,Has child,6,Spain
4198,1965,Master,Couple,29672,1,1,12/03/2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,25,50,2,0,5,1,1,7,Low Risk,Drinks,Light,Adult,Has child,3,Spain
153,1953,Master,Alone,23272,0,0,17/10/2013,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,46,62,0,0,4,1,1,6,Low Risk,Drinks,Light,Adult,No child,4,Spain
9323,1949,Master,Couple,49912,0,1,07/09/2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,874,66,1,1,5,5,4,14,Low Risk,Drinks,Heavy,Senior,Has child,22,Spain
10001,1985,Undergraduate,Couple,7500,1,0,01/08/2012,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,100,30,1,0,1,2,2,5,Low Risk,Gold,Heavy,Adult,Has child,6,Australia
3945,1947,PHD,Alone,68117,0,1,10/03/2013,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,930,68,1,1,1,5,4,10,Low Risk,Drinks,Medium,Senior,Has child,23,Australia
3799,1955,Master,Couple,67225,0,1,26/11/2013,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,868,60,1,0,5,4,4,13,Low Risk,Meat,Medium,Adult,Has child,20,Germany
8625,1976,Master,Couple,17649,1,0,12/11/2013,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,45,39,1,0,2,2,1,5,Low Risk,Meat,Medium,Adult,Has child,6,Spain
3491,1975,Master,Couple,55914,0,1,29/04/2013,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,1260,40,1,0,4,5,5,14,Low Risk,Drinks,Heavy,Adult,Has child,25,Spain
983,1984,Master,Couple,40059,1,0,28/09/2013,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,414,31,1,1,1,3,3,7,Low Risk,Gold,Light,Adult,Has child,11,Canada
9119,1950,Master,Couple,60905,0,1,05/12/2013,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,392,65,1,0,4,3,3,10,Low Risk,Drinks,Medium,Senior,Has child,13,Spain
4786,1977,Master,Couple,75330,1,1,04/10/2012,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,1109,38,2,0,1,5,4,10,Low Risk,Drinks,Heavy,Adult,Has child,25,Spain
5872,1951,Master,Alone,60689,0,1,01/06/2013,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,639,64,1,0,4,4,4,12,Low Risk,Drinks,Heavy,Adult,Has child,18,Spain
6568,1984,Master,Couple,38680,1,0,28/03/2013,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,79,31,1,0,1,1,2,4,Low Risk,Meat,Light,Adult,Has child,5,India
5628,1982,Master,Couple,61416,0,0,08/02/2013,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,1665,33,0,1,4,5,5,14,Low Risk,Drinks,Light,Adult,No child,23,USA
5631,1991,Master,Alone,49767,0,0,02/05/2013,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,692,24,0,0,1,4,4,9,Low Risk,Drinks,Light,Youth,No child,17,India
4974,1970,Master,Alone,83273,1,2,25/09/2012,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,1392,45,3,0,1,4,5,10,High Risk,Meat,Heavy,Adult,Has child,19,Canada
8416,1981,Master,Couple,29009,1,0,29/11/2013,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,44,34,1,0,5,1,1,7,Low Risk,Meat,Medium,Adult,Has child,5,Canada
5454,1979,Master,Couple,45057,1,0,01/12/2013,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,50,36,1,0,1,1,1,3,Low Risk,Drinks,Light,Adult,Has child,5,Spain
4095,1971,Master,Couple,37150,1,0,11/09/2012,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,467,44,1,0,1,3,3,7,Low Risk,Drinks,Heavy,Adult,Has child,13,Spain
5474,1970,Master,Alone,43020,1,0,30/11/2013,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,223,45,1,0,2,2,3,7,Low Risk,Meat,Medium,Adult,Has child,9,Germany
4268,1959,Master,Couple,53154,0,1,09/06/2014,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,158,56,1,0,3,2,2,7,Low Risk,Drinks,Light,Adult,Has child,8,Spain
10701,1973,Master,Couple,65308,0,0,11/09/2013,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,1211,42,0,2,2,5,5,12,Low Risk,Drinks,Light,Adult,No child,27,Spain
3507,1970,Master,Alone,76467,1,0,17/08/2012,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,1575,45,1,0,3,3,5,11,Low Risk,Drinks,Medium,Adult,Has child,12,Spain
2079,1947,Undergraduate,Couple,81044,0,0,27/12/2013,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,1208,68,0,0,5,5,5,15,Low Risk,Meat,Light,Senior,No child,21,Spain
626,1951,Master,Couple,32871,1,1,09/03/2013,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,43,64,2,0,4,1,1,6,Low Risk,Drinks,Light,Adult,Has child,4,USA
4426,1975,Master,Alone,55801,1,1,22/09/2013,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,527,40,2,1,4,3,3,10,Low Risk,Drinks,Heavy,Adult,Has child,15,Spain
2591,1959,Master,Alone,76320,0,1,22/06/2014,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,932,56,1,0,3,3,4,10,Low Risk,Drinks,Medium,Adult,Has child,13,Spain
10509,1955,Master,Alone,36927,1,1,02/06/2014,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,71,60,2,0,3,2,2,7,Low Risk,Drinks,Medium,Adult,Has child,6,Spain
6382,1953,Master,Couple,48794,1,1,26/06/2014,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,54,62,2,0,1,1,1,3,Low Risk,Drinks,Light,Adult,Has child,4,Spain
6673,1965,Master,Alone,23478,0,0,19/03/2013,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,129,50,0,0,3,2,2,7,Low Risk,Gold,Light,Adult,No child,6,Spain
7441,1973,Master,Alone,71128,1,0,06/10/2012,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,1615,42,1,0,1,5,5,11,High Risk,Drinks,Medium,Adult,Has child,24,Australia
1071,1976,PHD,Alone,70179,0,1,21/07/2013,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,1034,39,1,0,5,5,4,14,Low Risk,Drinks,Medium,Adult,Has child,23,Australia
10061,1950,Master,Couple,59462,0,1,05/01/2013,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,1088,65,1,0,4,5,4,13,Low Risk,Drinks,Medium,Senior,Has child,23,USA
8775,1969,Master,Couple,38361,1,0,27/12/2013,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,137,46,1,0,2,2,2,6,Low Risk,Meat,Medium,Adult,Has child,7,Canada
2345,1982,PHD,Couple,70038,0,0,25/10/2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,1244,33,0,0,3,4,5,12,Low Risk,Drinks,Light,Adult,No child,16,Canada
322,1978,Master,Couple,42554,1,1,12/01/2013,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,41,37,2,0,1,1,1,3,Low Risk,Drinks,Medium,Adult,Has child,5,Canada
10897,1974,Master,Couple,67445,0,1,12/08/2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,1174,41,1,0,2,5,4,11,Low Risk,Drinks,Heavy,Adult,Has child,27,Germany
123,1951,Master,Alone,67046,0,1,06/01/2013,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,993,64,1,0,1,3,4,8,Low Risk,Drinks,Medium,Adult,Has child,13,South Africa
6103,1948,Master,Couple,42192,0,0,06/09/2013,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,100,67,0,0,3,2,2,7,Low Risk,Drinks,Light,Senior,No child,6,India
7899,1952,PHD,Couple,77610,0,1,29/10/2012,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,1680,63,1,0,2,3,5,10,High Risk,Drinks,Medium,Adult,Has child,15,India
